Date,AXP_Return_1D,AXP_Return_5D,AXP_Direction_1D,AXP_Direction_5D,AXP_Outperform_1D,AXP_Outperform_5D,BAC_Return_1D,BAC_Return_5D,BAC_Direction_1D,BAC_Direction_5D,BAC_Outperform_1D,BAC_Outperform_5D,BK_Return_1D,BK_Return_5D,BK_Direction_1D,BK_Direction_5D,BK_Outperform_1D,BK_Outperform_5D,C_Return_1D,C_Return_5D,C_Direction_1D,C_Direction_5D,C_Outperform_1D,C_Outperform_5D,CB_Return_1D,CB_Return_5D,CB_Direction_1D,CB_Direction_5D,CB_Outperform_1D,CB_Outperform_5D,COF_Return_1D,COF_Return_5D,COF_Direction_1D,COF_Direction_5D,COF_Outperform_1D,COF_Outperform_5D,GS_Return_1D,GS_Return_5D,GS_Direction_1D,GS_Direction_5D,GS_Outperform_1D,GS_Outperform_5D,JPM_Return_1D,JPM_Return_5D,JPM_Direction_1D,JPM_Direction_5D,JPM_Outperform_1D,JPM_Outperform_5D,MS_Return_1D,MS_Return_5D,MS_Direction_1D,MS_Direction_5D,MS_Outperform_1D,MS_Outperform_5D,PNC_Return_1D,PNC_Return_5D,PNC_Direction_1D,PNC_Direction_5D,PNC_Outperform_1D,PNC_Outperform_5D,SCHW_Return_1D,SCHW_Return_5D,SCHW_Direction_1D,SCHW_Direction_5D,SCHW_Outperform_1D,SCHW_Outperform_5D,STT_Return_1D,STT_Return_5D,STT_Direction_1D,STT_Direction_5D,STT_Outperform_1D,STT_Outperform_5D,TFC_Return_1D,TFC_Return_5D,TFC_Direction_1D,TFC_Direction_5D,TFC_Outperform_1D,TFC_Outperform_5D,USB_Return_1D,USB_Return_5D,USB_Direction_1D,USB_Direction_5D,USB_Outperform_1D,USB_Outperform_5D,WFC_Return_1D,WFC_Return_5D,WFC_Direction_1D,WFC_Direction_5D,WFC_Outperform_1D,WFC_Outperform_5D
2018-08-10,0.0022643318544235,0.014273629855468897,1,1,1,1,-0.022763748354596,-0.01404992114829762,0,0,0,0,-0.0172477894393783,0.013398082504744502,0,1,0,1,-0.0156559688022825,-0.007954672697683265,0,0,0,0,-0.0066963297366527,-0.013494691902341581,0,0,1,0,-0.0030180322733616,0.031825818640789996,0,1,1,1,-0.0119768497537036,0.016562981811204462,0,1,0,1,-0.0158992945535113,-0.008101303270265092,0,0,0,0,-0.0214921033809364,7.489781195055669e-05,0,1,0,0,-0.0114243790669084,0.007183684359793112,0,1,1,0,-0.0098792027205225,0.005979725662248996,0,1,1,0,-0.0135726246515314,0.011877978195369726,0,1,0,1,-0.0047289579463666,0.03312685238379705,0,1,1,1,-0.0137478446749326,0.0039036037829105934,0,1,0,0,-0.0075799241252004,0.013990420176763186,0,1,1,1
2018-08-13,0.0036340473521438,0.019774346901006996,1,1,0,0,0.0101707011989957,0.01294279972532708,1,1,0,0,0.016553396767688,0.0354823248082732,1,1,1,1,0.0122900146849058,0.020045367338089135,1,1,1,0,-0.0138540752846195,-0.0007553370323692826,0,0,0,0,0.0207706802912861,0.0421043210830177,1,1,1,1,0.0119018037059233,0.038823593571838066,1,1,1,1,0.0066730996393848,0.006491000096277209,1,1,0,0,0.010771066769583,0.019913131146724855,1,1,1,0,0.0057075918824445,0.020891232185908513,1,1,0,0,0.0083816765834887,0.026074901764403295,1,1,0,1,0.0124318275698582,0.03027663437674913,1,1,1,1,0.0265294706901719,0.03518558662640805,1,1,1,1,0.0152757148852844,0.027597067673805292,1,1,1,1,0.007984995405432,0.024458523374086185,1,1,0,1
2018-08-14,-0.0065569333555264,0.025578340465249698,0,1,1,1,-0.0139652489417219,0.00763130238102148,0,1,0,0,-0.0001960997652088,0.030480903749101004,0,1,1,1,-0.019425646818707,0.017821770510855834,0,1,0,0,-0.0032305353000818,0.014433416955031418,0,1,1,0,-0.0055217621979005,0.027340191139681197,0,1,1,1,-0.0013506911380853,0.039094385489102865,0,1,1,1,-0.0082858981339405,0.005924823102268408,0,1,0,0,-0.0085668712579775,0.014318945795894954,0,1,0,0,-0.0049748104996312,0.01683984992509081,0,1,1,0,-0.0057393346968008,-0.006616253394643605,0,0,1,0,-0.0114448589926353,0.027332718202387127,0,1,0,1,-0.0100289172026192,0.016688136503733644,0,1,0,0,-0.0109080356805385,0.01919610424516819,0,1,0,1,-0.0013778668156957,0.015287794655562886,0,1,1,0
2018-08-15,0.0112302767567036,0.041867334149671295,1,1,0,1,0.0118571703823846,0.020307029676712378,1,1,0,0,0.0109888447294321,0.029915690317999306,1,1,0,1,0.0132552339296332,0.03556326782710483,1,1,0,1,0.0130389750216872,0.0035930346256813194,1,1,0,0,0.017067857478928,0.0324637878065905,1,1,1,1,0.0163576952687569,0.04333612921374566,1,1,1,1,0.0094107897778019,0.011175834315595507,1,1,0,0,0.0179135477171703,0.024122215433453255,1,1,1,0,0.0172522545408184,0.01788698807747721,1,1,1,0,0.0177149475462341,0.014271695947166195,1,1,1,0,0.015557333125916,0.03587678437586303,1,1,1,1,0.0169491813363638,0.02633761948860734,1,1,1,1,0.0108384201395173,0.02549079891997489,1,1,0,0,0.0115537453056639,0.020227475845483584,1,1,0,0
2018-08-16,0.0037019072477244,0.0262904967400013,1,1,1,1,0.00065120456664,0.003930487191457081,1,1,0,0,0.0032997302122115,0.015688976274489706,1,1,1,1,0.0015816943087672,0.01794899687932453,1,1,0,1,-0.0027527266026748,-0.007943516091410582,0,0,0,0,0.002527075341838,0.006337136197502497,1,1,1,1,0.0016310237283132,0.014443857072532961,1,1,0,1,0.0,-0.0003227141531967929,0,0,0,0,0.0014492579641112,-0.003462342938473346,1,0,0,0,0.0006230275030698,-0.008704792916879287,1,0,0,0,-0.0044983610501505,-0.018365810154995606,0,0,0,0,0.0089063011437622,0.01368613160672493,1,1,1,1,0.0044060755062471,-0.0035173194529262587,1,0,1,0,0.00244534911358,0.01205666762091739,1,1,1,1,0.0034094704065634,-0.0006214584250577148,1,0,1,0
2018-08-17,0.0077650488999616,0.026289775129829197,1,1,1,1,0.0042289725190287,0.004901032832938981,1,1,0,1,0.0048364528641504,0.016784362981672005,1,1,0,1,0.0123440712334899,0.014390415790031034,1,1,1,1,0.0060430251333196,0.008234667386641716,1,1,1,1,0.0072604701688661,0.0030061299512465973,1,1,1,0,0.01028376200693,0.007608551294348261,1,1,1,1,-0.001306991186969,-0.000758394783158693,0,0,0,0,-0.0016538700461621,-0.004703958689706345,0,0,0,0,0.002283168759207,-0.011213009594808886,1,0,0,0,0.0102159733816318,-0.006292932428196406,1,0,1,0,0.004826031529848,0.013683390836452128,1,1,0,1,-0.0026702237037556,-0.013691510500982659,0,0,0,0,0.0099456192159621,0.013514971077742192,1,1,1,1,0.0028881790721226,-0.002836981316164615,1,0,0,0
2018-08-20,0.0094380409163865,0.030722239871296495,1,1,1,1,0.0048592038546901,0.014268506724996282,1,1,1,0,0.0115519757085158,0.019938567168241304,1,1,1,1,0.0100664178576725,0.026384518524438034,1,1,1,1,0.0013346787027812,0.012478650518642418,1,1,0,0,0.0060065503479496,0.010223998004496998,1,1,1,0,0.0121725956231881,0.02918202880954926,1,1,1,1,0.006106922645376,0.018250229113326105,1,1,1,1,0.0051768814187531,0.03330247339382535,1,1,1,1,0.0016562096216268,0.006093741900507814,1,1,0,0,-0.0243094785755582,-0.00028741399541660703,0,0,0,0,0.0094879113954962,0.019772211890398128,1,1,1,1,0.0080320205674975,-0.0005785424917973594,1,0,1,0,0.0068747514566473,0.01190115200617309,1,1,1,0,-0.0011857333130913,0.0012609249471324854,0,1,0,0
2018-08-21,0.0097320603288952,0.023432828837912895,1,1,1,1,-0.001289521646031,0.008131797131885783,0,1,0,0,-0.0007613131963105,0.006687775160697403,0,1,0,0,-0.001684149502458,0.016179962095078132,0,1,0,1,-0.0140709176294319,0.010045148687303917,0,1,0,0,-0.0003981655309912,0.000649201369197998,0,1,0,0,0.0028910525865575,0.016061513063505062,1,1,1,1,-0.0030348869206134,0.007259152575294006,0,1,0,0,0.0012363983795808,0.030330308081376954,1,1,1,1,-0.0039276723472448,0.006839465248416915,0,1,0,0,0.015148614645009,0.021491377660128194,1,1,1,1,-0.0029007928191594,0.02096623608723143,0,1,0,1,-0.0003794342177455,-0.011098549930091059,0,0,0,0,-0.0046133410057318,0.0002519823960102901,0,1,0,0,0.003561814374225,0.0019389437971503861,1,1,1,0
2018-08-22,-0.0043465606529664,0.008387520412069995,0,1,1,0,-0.0045193721028707,0.005263951700474982,0,1,1,0,-0.0032378693140775,7.540441825050394e-05,0,1,1,0,-0.0043590370181471,0.019936476446367035,0,1,1,1,0.0015024243045953,0.024335870106401217,1,1,1,1,-0.00905879413016,-0.0029309411325159017,0,0,0,0,-0.0125345768724558,0.01246664060282106,0,1,0,1,-0.0020877586909904,0.007022249248702105,0,1,1,0,-0.0096710106547563,0.028094056309247953,0,1,0,1,-0.0093395264535381,0.009808413647053014,0,1,0,1,-0.0149225585559277,0.008099051791630393,0,1,0,0,-0.0066333196432221,0.02216226843705593,0,1,1,1,-0.0129057576051698,-0.013021394154090858,0,0,0,0,-0.0025957111595402,0.007263657801977191,0,1,1,0,-0.0092951889648774,-0.0034851493337702136,0,0,0,0
2018-08-23,0.0037011856375523,0.008235912271934594,1,1,1,1,0.0016217502081219,0.005608600870224381,1,1,0,0,0.0043951169193938,-0.0018298594837133967,1,0,1,0,-0.0019768867805263,0.009543015664544833,0,1,0,1,0.0134254568753775,0.013742075242787718,1,1,1,1,-0.0008039309044179,-0.0027597185274575026,0,0,0,0,-0.0052042820498715,0.01671600855358146,0,1,0,1,-0.0004356806299619,0.004186092396147605,0,1,0,0,0.0002076422128782,0.02475198177579565,1,1,0,1,-0.0018851891748598,0.004278955190448014,0,1,0,0,0.0075745166766487,0.008020618335384191,1,1,1,1,0.0089035603734894,0.01604529177394083,1,1,1,1,-0.0057681155418093,-0.009153940313067458,0,0,0,0,0.0039036525704048,0.00452212508432839,1,1,1,0,0.0011939475154565,-0.002670500615124214,1,0,0,0
2018-08-24,0.0121975136414289,0.0021814481455861953,1,1,0,0,0.013596446411086,0.0014071212036336806,1,1,0,0,0.0079906570507197,-0.007756284721988497,1,0,0,0,0.0243381739678969,0.008441234929688233,1,1,1,1,0.0102870082653203,0.0009826360708212164,1,1,0,0,0.0144783382221165,-0.0035679149349474026,1,0,0,0,0.031857239522131,0.015278961302785863,1,1,1,1,0.0177016327095158,-0.0006741930055349952,1,0,1,0,0.0363525620373696,0.015010930702539452,1,1,1,1,0.0195899202545237,0.004564269027756514,1,1,1,1,0.0162214918144116,0.004995259251073894,1,1,1,1,0.010914852583794,0.009332989253091327,1,1,0,1,0.0104427443054297,-0.0008632745198394582,1,0,0,0,0.008331800144393,0.0019136920886284909,1,1,0,0,0.0069860853354197,-0.003522081883043514,1,0,0,0
2018-08-27,0.0021486298830029,-0.00029731438497050504,1,0,1,1,-0.0012775057384204,-0.00539985644833712,0,0,0,1,-0.0016988162990281,-0.010952972802451097,0,0,0,0,-0.0001381385716874,-0.013650906917048164,0,0,1,0,-0.0010988231285573,-0.0022058266472698854,0,0,0,1,-0.0035682462873494,-0.010578027200256702,0,0,0,0,-0.0009479201228561,-0.017209167618039038,0,0,0,0,-0.0048841538926561,-0.013400631454240594,0,0,0,0,0.0022047161063047,-0.023799259050715345,1,0,1,0,0.0024019329695359,-0.012308787132565585,1,0,1,0,-0.0025306869200134,-0.0007910143470692098,0,0,0,1,0.0106819355923295,0.006357128571674827,1,1,1,1,-0.0024879868707962,-0.0020144072707728583,0,0,0,1,-0.0047744181535155,-0.004015597942086609,0,0,0,1,-0.0005077144630734,-0.005036287460234115,0,0,0,1
2018-08-28,-0.0053132480969477,-0.014874594789077305,0,0,0,0,-0.0041573670774418,-0.0028377982513600195,0,0,0,1,-0.0073736839387574,-0.012116973940177597,0,0,0,0,0.0020723648488309,-0.016734008702637464,1,0,1,0,0.0002198037896654,0.006822452929489815,1,1,1,1,-0.0039783080327051,-0.006809726354138304,0,0,0,1,-0.0007038198741265,-0.016681805544172035,0,0,1,0,-0.0032717902472053,-0.013379948843003794,0,0,0,0,-0.0009998533925482,-0.025798515047347245,0,0,1,0,-0.0009587239486087,-0.012973452285597585,0,0,1,0,0.0017562887765112,-0.01384883860663891,1,0,1,0,-0.0017047604693349,-0.008206184154216672,0,0,1,1,-0.0023022784417453,0.003925721443012442,0,1,0,1,0.0023983344002351,0.0024177223140859905,1,1,1,1,-0.0018622787566956,-0.001977754899559514,0,0,0,1
2018-08-29,-0.0044981687931018,-0.012211030652232507,0,0,1,1,-0.0041747229331213,-0.004481400105948019,0,0,1,1,-0.0051431332160414,-0.005891598007174996,0,0,1,1,-0.0147524977999693,-0.033700407014111665,0,0,0,0,-0.0090913705590182,0.007039687891012915,0,1,1,1,-0.0088875715251016,-0.019856924909476704,0,0,1,0,-0.0082852089216954,-0.02877479072872254,0,0,1,0,-0.0049239155435449,-0.014384229945706394,0,0,1,1,-0.0130130851882086,-0.041013807253326144,0,0,0,0,-0.0148689849101431,-0.018812077054688986,0,0,0,0,-0.0150009920121739,-0.03559756467751771,0,0,0,0,-0.0127502963063372,-0.016242511984794972,0,0,0,0,-0.0090383037641464,0.0048900316865765426,0,1,1,1,-0.005337243877189,1.9387913850890627e-05,0,1,1,1,-0.0084805402462314,-0.017418096880570114,0,0,1,0
2018-08-30,-0.0023532784887961,-0.0012613537289504068,0,0,0,1,-0.0025797294584688,1.7669616427880904e-05,0,1,0,1,-0.0015313083188813,-0.0009401584742392965,0,0,0,1,-0.0030786675153829,-0.025651768331093165,0,0,0,0,0.000666017703411,0.010815531746686013,1,1,1,1,-0.0016121273119078,-0.008727671086870904,0,0,0,0,-0.0066413293006671,-0.02309062756791304,0,0,0,0,-0.0052959660316445,-0.007532017844664195,0,0,0,0,-0.009533408860378,-0.02195023445490684,0,0,0,0,-0.0015998753375513,-0.005618664960121986,0,0,0,1,0.0045491575923384,-0.007467596643500711,1,0,1,0,0.0021912578526399,-0.0038391370603531724,1,0,1,1,0.0025225502514187,0.00876102341409134,1,1,1,1,0.0012952195747049,0.0027801116203799905,1,1,1,1,0.0003423662475372,-0.018086532077883716,1,0,1,0
2018-08-31,0.0097187511108722,0.012498456690067092,1,1,1,1,0.0067894687591152,0.001301015491082481,1,1,1,1,0.0047939689702571,-0.0022834715344765967,1,0,0,1,0.0022460321211605,-0.022716345970596165,1,0,0,0,0.0070985455472292,0.0017316212627815162,1,1,1,1,0.0074682259568072,-0.006099201934666305,1,0,1,0,-0.0006308893986939,-0.02499950047947104,0,0,0,0,0.0049751942608102,-0.007572076690543994,1,0,0,0,-0.0024576277158852,-0.018223768096911445,0,0,0,0,0.0027168640942016,-0.0061874405236449865,1,0,0,0,0.0104352182162685,-0.0028463881725089117,1,0,1,1,0.0079389919023775,0.0023045721970114284,1,1,1,1,0.0092916115544963,0.0020060806811717418,1,1,1,1,0.0024025101136779,0.00037765657527989043,1,1,0,1,0.0054718797582291,-0.017383556335064314,1,0,1,0
2018-09-04,-0.0124286505211039,0.012286573744794091,0,1,0,1,0.0012845524585567,-0.004515049401951619,1,0,1,1,-0.0028628174367546,-0.003041368394792697,0,0,0,1,-0.0032212403572767,-0.027835077897205164,0,0,0,0,0.0079294564482024,-0.004628888497136285,1,0,1,1,0.000200054558769,-0.011942530543898804,1,0,1,0,-0.0004205580489891,-0.03169905511953104,0,0,1,0,-0.0048634712814193,-0.006215574178358894,0,0,0,1,0.0002054601096728,-0.017434451824859944,1,0,1,0,0.0017372678165039,-0.004838278626908686,1,0,1,1,-0.0155885111795831,-0.006169490826755511,0,0,0,1,-0.003881377133562,-0.008389776269032971,0,0,0,1,0.0034521418429891,-0.005160389541614957,1,0,1,1,0.0016589021026571,-0.0007317872149531094,1,0,1,1,0.0025508180976012,-0.024247689597048313,1,0,1,0
2018-09-05,-0.0026496839601029,0.020744981333511492,0,1,1,1,-0.0058009689320298,-0.019413857900446717,0,0,1,0,-0.0011483080057548,-0.004581508039564398,0,0,1,1,-0.0148940334626433,-0.009058062708614263,0,0,0,1,0.0004370387511885,-0.019197296722908985,1,0,1,0,-0.0170255065880435,-0.024512251577620804,0,0,0,0,-0.012796805058677,-0.04022716330278224,0,0,0,0,-0.0042760713499079,-0.013149652867952095,0,0,1,1,-0.0162151455985271,-0.025579948563580743,0,0,0,0,-0.0067973487177001,-0.019980507776051187,0,0,1,0,-0.0199924372943676,0.004122705431620089,0,1,0,1,-0.0097410882999132,-0.008077390387971372,0,0,0,1,-0.0013379681981812,-0.03174726733918186,0,0,1,0,0.0,-0.014383108492554711,0,0,1,1,-0.0173026207377062,-0.051894573309258514,0,0,0,0
2018-09-06,0.0064515081301803,0.030625277055977892,1,1,1,1,0.0003243467892546,-0.02314256277478942,1,0,1,0,-0.0001916936831057,-0.018622540124588898,0,0,1,0,-0.0067038591169508,0.0007299771052460364,0,1,0,1,-0.0053155267033451,-0.0076782965564221855,0,0,0,1,0.0022416822975042,-0.011695573755141506,1,0,1,0,-0.0026010457608859,-0.02664140826885324,0,0,0,0,0.0019282965574973,-0.004982447703830696,1,0,1,1,0.0060504876102107,-0.0043099905377925445,1,0,1,1,-0.0016755728155761,-0.020613863355789987,0,0,0,0,0.0131289760218431,0.01839651046865659,1,1,1,1,-0.0003469213818954,-6.931569410547158e-05,0,0,0,1,-0.0051673120366316,-0.044421570900616554,0,0,0,0,-0.0025765201706599,-0.005606341864119211,0,0,0,1,-0.009148975443545,-0.05139558470609491,0,0,0,0
2018-09-07,0.0114065319302214,0.03245615985489649,1,1,1,1,-0.0012963835838142,-0.01583605307659262,0,0,0,0,-0.0028746213791186,-0.010035269070413898,0,0,0,0,-0.0001432451548859,0.012993268489064538,0,1,1,1,-0.0084178927804935,0.011139954580850514,0,1,0,1,0.0010163418402968,-0.003731109649434905,1,0,1,1,-0.0085502022122251,-0.02005455725883614,0,0,0,0,-0.0053360248775243,-0.007087103501822796,0,0,0,0,-0.0058069425023826,-0.0005117174472632439,0,0,0,1,-0.0021686509010743,-0.017940200616866686,0,0,0,0,0.0091703660633302,0.019944067517613087,1,1,1,1,0.0083349671100045,0.010578342456432127,1,1,1,1,-0.0042323924815009,-0.034250106790494554,0,0,0,0,-0.0011072354703952,-0.0008082881203026111,0,0,0,1,0.0010453419903566,-0.04715541202456152,1,0,1,0
2018-09-10,0.0095068681655992,0.017763931308054995,1,1,1,1,0.0009734038660811,-0.01750329803790832,1,0,0,0,0.004036072109941,-0.015486326184409097,1,0,1,0,-0.0028726998054485,0.017956539905238437,0,1,0,1,0.0007380357873114,0.021222802631258312,1,1,0,1,0.0016248973475747,-0.013830026041719904,1,0,1,0,-0.0073304440387539,-0.017393537512231938,0,0,0,0,0.0063316967729953,0.0012445245675800042,1,1,1,1,-0.0016683114438337,-0.005287703195199745,0,0,0,1,0.0040660259909379,-0.021041877909347088,1,0,1,0,0.0071121155620219,-0.0056453589349977126,1,0,1,1,-0.0027553565636669,-0.013909465153467372,0,0,0,0,0.0021251413317096,-0.029420173390619656,1,0,1,0,0.0012930663234449,0.00011409744970768896,1,1,0,1,-0.0013922535037549,-0.05587487180856431,0,0,0,0
2018-09-11,-0.0039702429323865,0.012286383439764894,0,1,1,1,-0.0136142560399384,-0.02078860618002842,0,0,0,0,-0.0044029570815263,-0.015031668930549597,0,0,1,0,0.0155557748313142,0.027601216136057535,1,1,1,1,-0.0066389517775703,0.022653716936191913,0,1,1,1,-0.012369666474953,-0.016175597195850603,0,0,0,0,-0.0089486662322403,-0.00567525576857144,0,0,1,1,-0.0117975499710125,-0.0010461518733193963,0,0,0,1,-0.007940036629048,-5.398393869174463e-05,0,0,1,1,-0.0134049613326386,-0.023175000746168788,0,0,0,0,-0.0052963149212075,-0.006795809528998512,0,0,1,1,-0.0035689912525004,-0.014181685401841572,0,0,1,0,-0.0231347359545778,-0.035128112880441556,0,0,0,0,-0.0119924191749445,-0.0008094812738290111,0,0,0,1,-0.025096065614609,-0.05098411553783582,0,0,0,0
2018-09-12,0.0072306117623635,0.020451990556333198,1,1,1,0,-0.0095296738063725,0.01897602809984658,0,1,0,0,-0.0151893400907793,0.008418798869466903,0,1,0,0,-0.005105993648783,0.04511744565082074,0,1,0,1,0.0119560389176753,0.03996743549336142,1,1,1,1,-0.0042088287655642,0.016084504187243796,0,1,0,0,0.000788949975252,0.03250165599462396,1,1,1,1,0.0038911338142135,0.0397974586810626,1,1,1,1,0.0050548124272611,0.034009367337860856,1,1,1,1,-0.0074307042974389,0.0016645672984979144,0,1,0,0,-0.0057186322573311,0.025565237836116188,0,1,0,1,-0.0017330136060473,0.01625033669775193,0,1,1,0,-0.0140122717596159,0.006184735665023543,0,1,0,0,0.0087767666284355,0.02540272266971419,1,1,1,1,-0.0168036321345426,-0.012676972665457717,0,0,0,0
2018-09-13,0.0082823909290989,0.022395076156912695,1,1,1,0,0.0076308564874514,0.03463484535225698,1,1,1,1,0.0083955773710693,0.0407741567720626,1,1,1,1,0.0055594322668677,0.06473766413240194,1,1,0,1,0.0135027244339276,0.03238777430141142,1,1,1,0,0.0102061464032108,0.023324875936110295,1,1,1,0,0.0039858052491312,0.03943830618132226,1,1,0,1,-0.0001763592404948,0.04449355474666641,0,1,0,1,0.00984876070074,0.04484047720224646,1,1,1,1,0.0009980899233472,0.029797408651898415,1,1,0,0,0.0146765330707996,0.03282265648861029,1,1,1,0,0.0103007367686422,0.03675020787142613,1,1,1,1,0.0050041520734904,0.03196872480962765,1,1,0,0,0.0022215335731567,0.02445543806349039,1,1,0,0,-0.0049088027620116,0.010102597358059386,0,1,0,0
2018-09-14,-0.0032856966166201,0.012222748035168395,0,1,1,0,-0.0029636285451299,0.021874111563148384,0,1,1,0,-0.0083256784931138,0.0335033711969369,0,1,0,1,0.004820026261288,0.05062054735522094,1,1,1,1,0.0016649552699143,0.017884896210022216,1,1,1,0,-0.0090825745519882,0.010600223404419195,0,1,0,0,-0.0058891824656209,0.026775157183659564,0,1,0,1,0.0029956031918785,0.03809484073190671,1,1,1,1,-0.0105829282503191,0.025569065791972455,0,1,0,1,-0.0052703281935547,0.025684315834529212,0,1,0,1,-0.0164190603892806,0.013728889508629688,0,1,0,0,-0.016152840499895,0.017518188199788332,0,1,0,0,0.000597540918374,0.02444387961814074,1,1,1,1,-0.0001848499003849,0.01843993451010749,0,1,1,0,-0.0076741177936462,0.004930200639104085,0,1,0,0
2018-09-17,0.0040293202973091,0.006040411605182393,1,1,1,0,-0.002311904276039,0.015491826522453483,0,1,0,1,0.0044907293638005,0.022724200990089805,1,1,1,1,0.0067719764253706,0.04162019450158294,1,1,1,1,0.002168950092245,-0.0036568380978376815,1,0,1,0,-0.000720673806556,0.005744744551823593,0,1,0,0,0.0043878377049066,0.022296255601591465,1,1,1,1,0.0040410203320959,0.025510833805899708,1,1,1,1,0.0035654078126743,0.01894942075935995,1,1,1,1,0.0019329031541162,0.011858762261661913,1,1,0,0,0.0059616649680211,0.02474653229323419,1,1,1,1,-0.0030275768120411,0.014295084633337132,0,1,0,0,-0.0035827981581123,0.009071465895540545,0,1,0,0,0.0003694875999082,0.005567151088974289,1,1,0,0,0.0034985027669736,-0.0006707337468275145,1,0,1,0
2018-09-18,0.0041953641841818,0.002193415403121292,1,1,0,0,0.0261503782399366,0.015526641592919384,1,1,1,1,0.0190475107184902,0.0170878832854821,1,1,0,1,0.0330720043460774,0.03037903118633544,1,1,1,1,0.0106747667795992,-0.017935315329141884,1,0,0,0,0.0198904349081414,0.004826892554524895,1,1,0,0,0.0292282455309551,0.01619096130804216,1,1,1,1,0.0290460605833695,0.01864253431075251,1,1,1,1,0.0261233146475046,0.009617729961098652,1,1,1,1,0.0114346067120281,0.007235906779547512,1,1,0,0,0.0270647324439072,0.01994878600898439,1,1,1,1,0.0268630308470931,0.01502495703446313,1,1,1,1,0.0181781125908873,0.005353814138085444,1,1,0,0,0.0142197847685987,0.0022574215872191907,1,1,0,0,0.0132110772577691,-0.004722409489654715,1,0,0,0
2018-09-19,0.009173697362943,-0.01893109544753571,1,0,0,1,0.0061291434460379,-0.028230551745619614,1,0,0,0,0.0171660178118164,-0.009415068989918299,1,0,1,1,0.0145142248327982,-0.017112828905741256,1,0,1,1,0.0043763777257253,-0.04057297807508038,1,0,0,0,0.0030315429833023,-0.028196083489570006,1,0,0,0,0.0077256001619503,-0.028607041217404736,1,0,0,0,0.0085872298798173,-0.02217433414474989,1,0,0,1,0.0158859222916467,-0.028519030512881252,1,0,1,0,0.0207021370559616,-0.020311682551510786,1,0,1,1,0.001538786395163,-0.02455117414077091,1,0,0,1,0.0187668575676269,-0.01920680419324937,1,0,1,1,0.0117717173849882,-0.023955170183654357,1,0,1,1,0.0078294820222117,-0.02394133446631101,1,0,0,1,0.0059759378889745,-0.037664111571827516,1,0,0,0
2018-09-20,-0.0018899371926454,-0.02958636866278101,0,0,1,1,-0.0051298773016572,-0.04066551836143811,0,0,0,0,0.0011247917959436,-0.0338999283862164,1,0,1,1,-0.0085576845103133,-0.024725778123285552,0,0,0,1,-0.0010001536574616,-0.04816311040350529,0,0,1,0,-0.0025185061284803,-0.0388167504587013,0,0,1,1,-0.0086773437485315,-0.04131341294354114,0,0,0,0,-0.0065750732552545,-0.035108597813989194,0,0,0,1,-0.009422650709534,-0.04293736616033735,0,0,0,0,-0.003115002894022,-0.05017651470662689,0,0,1,0,-0.004417233909181,-0.03003300449927541,0,0,1,1,-0.0089312829029956,-0.044005746408603774,0,0,0,0,-0.0025206931179965,-0.05281254868711775,0,0,1,0,-0.0037939699802262,-0.03759378971746271,0,0,1,1,-0.0100811994809669,-0.05003568258410022,0,0,0,0
2018-09-21,-0.0094680330466061,-0.04030664480312861,0,0,1,1,-0.0093459135858248,-0.05156809183664601,0,0,1,0,-0.0191048486999609,-0.0456963314882284,0,0,0,1,-0.00418032659235,-0.03275481686500625,0,0,1,1,-0.0198767790379456,-0.04513886962639798,0,0,0,1,-0.0139380534045838,-0.0418502149813768,0,0,0,1,-0.010368084047689,-0.04800451727321493,0,0,1,0,-0.0095884037341285,-0.0432035556833829,0,0,1,1,-0.0172025732829316,-0.05863495274683015,0,0,0,0,-0.019095881766422,-0.05543490979879229,0,0,0,0,-0.0054014176046761,-0.05273398306386831,0,0,1,0,-0.0193759440663462,-0.051971602385617474,0,0,0,0,-0.0147748728042262,-0.057653810264494156,0,0,0,0,-0.0130576333215181,-0.03606693512875601,0,0,1,1,-0.0132750521795778,-0.04487672691276392,0,0,0,1
2018-09-24,0.000182324095248,-0.01759751251150901,1,0,1,1,-0.0022770892055731,-0.03577240800332601,0,0,1,0,-0.0011455883408072,-0.0087446573521874,0,0,1,1,-0.0044691868898769,-0.025925738592585255,0,0,0,1,-0.0121095271390592,-0.028778950651685085,0,0,0,1,-0.0016385258038547,-0.027701690243215105,0,0,1,1,-0.0017174565886427,-0.03277562142140224,0,0,1,0,-0.0028272791630513,-0.02776632606753619,0,0,1,1,-0.005766282985587,-0.04014418548937885,0,0,0,0,-0.0026899523279982,-0.03780732880034188,0,0,1,0,0.0011639186837713,-0.03919397303709021,1,0,1,0,-0.0022977044109151,-0.011946667381532973,0,0,1,1,-0.0073004499155674,-0.04679317755874106,0,0,0,0,-0.0029402419018469,-0.02263062239125341,0,0,1,1,-0.0005531729758536,-0.03749969000883742,0,0,1,0
